employee_id,date,status,hours_worked
EMP00845,2024-10-21,present,8.4
EMP00845,2024-10-22,present,8.2
EMP00845,2024-10-23,present,8.8
EMP00845,2024-10-24,present,8.0
EMP00845,2024-10-25,present,7.5
EMP00845,2024-10-28,present,7.4
EMP00845,2024-10-29,personal_leave,0.0
EMP00845,2024-10-30,present,7.6
EMP00845,2024-10-31,present,4.6
EMP00845,2024-11-01,present,7.6
EMP00845,2024-11-04,present,8.1
EMP00845,2024-11-05,present,8.4
EMP00845,2024-11-06,present,8.7
EMP00845,2024-11-07,present,7.9
EMP00845,2024-11-08,present,4.2
EMP00845,2024-11-11,present,5.3
EMP00845,2024-11-12,present,8.2
EMP00845,2024-11-13,present,8.5
EMP00845,2024-11-14,present,9.0
EMP00845,2024-11-15,present,8.1
EMP00845,2024-11-18,present,7.8
EMP00845,2024-11-19,present,9.1
EMP00845,2024-11-20,present,8.0
EMP00845,2024-11-21,present,7.7
EMP00845,2024-11-22,present,7.4
EMP00845,2024-11-25,present,8.2
EMP00845,2024-11-26,present,7.3
EMP00845,2024-11-27,present,8.0
EMP00845,2024-11-28,present,7.7
EMP00845,2024-11-29,present,6.9
EMP00845,2024-12-02,present,7.5
EMP00845,2024-12-03,present,8.3
EMP00845,2024-12-04,present,8.6
EMP00845,2024-12-05,present,8.0
EMP00845,2024-12-06,present,8.2
EMP00845,2024-12-09,present,7.4
EMP00845,2024-12-10,present,8.7
EMP00845,2024-12-11,present,8.1
EMP00845,2024-12-12,present,8.1
EMP00845,2024-12-13,present,7.5
EMP00845,2024-12-16,present,7.6
EMP00845,2024-12-17,present,9.1
EMP00845,2024-12-18,present,7.8
EMP00845,2024-12-19,present,8.0
EMP00845,2024-12-20,present,7.7
EMP00845,2024-12-23,sick_leave,0.0
EMP00845,2024-12-24,present,7.6
EMP00845,2024-12-25,present,4.0
EMP00845,2024-12-26,present,6.7
EMP00845,2024-12-27,present,7.9
EMP00845,2024-12-30,present,7.7
EMP00845,2024-12-31,present,7.9
EMP00846,2024-01-01,present,8.1
EMP00846,2024-01-02,present,8.0
EMP00846,2024-01-03,present,8.3
EMP00846,2024-01-04,present,8.3
EMP00846,2024-01-05,present,8.6
EMP00846,2024-01-08,present,8.1
EMP00846,2024-01-09,present,8.2
EMP00846,2024-01-10,present,7.8
EMP00846,2024-01-11,present,8.3
EMP00846,2024-01-12,present,7.7
EMP00846,2024-01-15,present,7.9
EMP00846,2024-01-16,present,8.6
EMP00846,2024-01-17,present,8.7
EMP00846,2024-01-18,present,9.5
EMP00846,2024-01-19,present,8.1
EMP00846,2024-01-22,present,7.4
EMP00846,2024-01-23,present,8.8
EMP00846,2024-01-24,present,7.1
EMP00846,2024-01-25,present,8.5
EMP00846,2024-01-26,present,7.9
EMP00846,2024-01-29,present,8.7
EMP00846,2024-01-30,present,8.1
EMP00846,2024-01-31,present,8.2
EMP00846,2024-02-01,present,8.1
EMP00846,2024-02-02,present,8.5
EMP00846,2024-02-05,present,8.2
EMP00846,2024-02-06,present,8.6
EMP00846,2024-02-07,present,8.1
EMP00846,2024-02-08,present,8.1
EMP00846,2024-02-09,present,8.0
EMP00846,2024-02-12,present,7.2
EMP00846,2024-02-13,present,7.9
EMP00846,2024-02-14,present,7.8
EMP00846,2024-02-15,present,7.5
EMP00846,2024-02-16,present,7.9
EMP00846,2024-02-19,present,7.9
EMP00846,2024-02-20,present,8.3
EMP00846,2024-02-21,present,7.9
EMP00846,2024-02-22,present,7.5
EMP00846,2024-02-23,present,8.0
EMP00846,2024-02-26,present,7.8
EMP00846,2024-02-27,present,8.1
EMP00846,2024-02-28,present,8.1
EMP00846,2024-02-29,present,7.9
EMP00846,2024-03-01,present,8.0
EMP00846,2024-03-04,present,8.7
EMP00846,2024-03-05,present,7.5
EMP00846,2024-03-06,present,8.3
EMP00846,2024-03-07,present,8.9
EMP00846,2024-03-08,present,7.3
EMP00846,2024-03-11,present,8.2
EMP00846,2024-03-12,present,8.7
EMP00846,2024-03-13,present,7.7
EMP00846,2024-03-14,present,7.4
EMP00846,2024-03-15,present,8.1
EMP00846,2024-03-18,present,7.7
EMP00846,2024-03-19,present,7.4
EMP00846,2024-03-20,present,8.0
EMP00846,2024-03-21,present,8.2
EMP00846,2024-03-22,present,8.4
EMP00846,2024-03-25,present,8.2
EMP00846,2024-03-26,present,8.4
EMP00846,2024-03-27,present,8.5
EMP00846,2024-03-28,present,7.9
EMP00846,2024-03-29,present,8.0
EMP00846,2024-04-01,present,7.4
EMP00846,2024-04-02,present,7.9
EMP00846,2024-04-03,present,7.2
EMP00846,2024-04-04,present,7.3
EMP00846,2024-04-05,present,7.9
EMP00846,2024-04-08,present,8.3
EMP00846,2024-04-09,present,7.3
EMP00846,2024-04-10,present,8.5
EMP00846,2024-04-11,present,8.0
EMP00846,2024-04-12,present,8.6
EMP00846,2024-04-15,present,8.3
EMP00846,2024-04-16,present,7.8
EMP00846,2024-04-17,present,7.9
EMP00846,2024-04-18,present,8.6
EMP00846,2024-04-19,present,7.7
EMP00846,2024-04-22,present,7.8
EMP00846,2024-04-23,present,7.7
EMP00846,2024-04-24,present,7.5
EMP00846,2024-04-25,present,8.5
EMP00846,2024-04-26,present,8.0
EMP00846,2024-04-29,present,8.5
EMP00846,2024-04-30,present,7.9
EMP00846,2024-05-01,present,8.1
EMP00846,2024-05-02,present,7.9
EMP00846,2024-05-03,present,8.2
EMP00846,2024-05-06,sick_leave,0.0
EMP00846,2024-05-07,present,7.5
EMP00846,2024-05-08,present,7.9
EMP00846,2024-05-09,present,7.5
EMP00846,2024-05-10,present,8.0
EMP00846,2024-05-13,present,8.2
EMP00846,2024-05-14,present,8.5
EMP00846,2024-05-15,present,7.6
EMP00846,2024-05-16,present,8.6
EMP00846,2024-05-17,present,7.6
EMP00846,2024-05-20,present,8.2
EMP00846,2024-05-21,present,7.9
EMP00846,2024-05-22,present,7.5
EMP00846,2024-05-23,present,8.6
EMP00846,2024-05-24,present,7.5
EMP00846,2024-05-27,present,8.3
EMP00846,2024-05-28,present,7.9
EMP00846,2024-05-29,present,7.7
EMP00846,2024-05-30,present,8.3
EMP00846,2024-05-31,present,7.6
EMP00846,2024-06-03,present,7.8
EMP00846,2024-06-04,present,7.9
EMP00846,2024-06-05,present,8.0
EMP00846,2024-06-06,present,7.8
EMP00846,2024-06-07,present,7.9
EMP00846,2024-06-10,present,8.4
EMP00846,2024-06-11,present,7.7
EMP00846,2024-06-12,present,8.7
EMP00846,2024-06-13,present,7.6
EMP00846,2024-06-14,present,7.6
EMP00846,2024-06-17,personal_leave,0.0
EMP00846,2024-06-18,present,8.3
EMP00846,2024-06-19,present,8.3
EMP00846,2024-06-20,present,7.7
EMP00846,2024-06-21,present,7.9
EMP00846,2024-06-24,present,7.8
EMP00846,2024-06-25,present,7.7
EMP00846,2024-06-26,present,8.2
EMP00846,2024-06-27,present,7.3
EMP00846,2024-06-28,present,9.0
EMP00846,2024-07-01,present,8.1
EMP00846,2024-07-02,present,7.6
EMP00846,2024-07-03,present,7.1
EMP00846,2024-07-04,present,8.2
EMP00846,2024-07-05,present,7.4
EMP00846,2024-07-08,present,6.9
EMP00846,2024-07-09,present,8.7
EMP00846,2024-07-10,present,7.8
EMP00846,2024-07-11,present,8.8
EMP00846,2024-07-12,present,8.1
EMP00846,2024-07-15,present,8.1
EMP00846,2024-07-16,present,7.5
EMP00846,2024-07-17,present,7.7
EMP00846,2024-07-18,present,8.3
EMP00846,2024-07-19,present,8.6
EMP00846,2024-07-22,present,8.3
EMP00846,2024-07-23,present,8.1
EMP00846,2024-07-24,present,7.0
EMP00846,2024-07-25,present,8.6
EMP00846,2024-07-26,present,8.9
EMP00846,2024-07-29,present,8.6
EMP00846,2024-07-30,present,7.6
EMP00846,2024-07-31,present,7.4
EMP00846,2024-08-01,present,8.4
EMP00846,2024-08-02,present,7.9
EMP00846,2024-08-05,present,8.6
EMP00846,2024-08-06,present,7.6
EMP00846,2024-08-07,present,8.4
EMP00846,2024-08-08,present,7.5
EMP00846,2024-08-09,present,8.5
EMP00846,2024-08-12,present,7.6
EMP00846,2024-08-13,present,7.9
EMP00846,2024-08-14,present,8.9
EMP00846,2024-08-15,present,9.2
EMP00846,2024-08-16,present,7.7
EMP00846,2024-08-19,present,8.1
EMP00846,2024-08-20,present,7.2
EMP00846,2024-08-21,present,8.2
EMP00846,2024-08-22,present,8.4
EMP00846,2024-08-23,present,7.7
EMP00846,2024-08-26,present,7.9
EMP00846,2024-08-27,present,7.6
EMP00846,2024-08-28,present,8.1
EMP00846,2024-08-29,present,8.7
EMP00846,2024-08-30,present,7.7
EMP00846,2024-09-02,present,7.9
EMP00846,2024-09-03,present,7.7
EMP00846,2024-09-04,present,7.6
EMP00846,2024-09-05,present,8.4
EMP00846,2024-09-06,present,7.7
EMP00846,2024-09-09,present,7.4
EMP00846,2024-09-10,present,7.8
EMP00846,2024-09-11,present,7.8
EMP00846,2024-09-12,present,7.9
EMP00846,2024-09-13,present,8.0
EMP00846,2024-09-16,present,8.3
EMP00846,2024-09-17,present,8.9
EMP00846,2024-09-18,sick_leave,0.0
EMP00846,2024-09-19,present,8.3
EMP00846,2024-09-20,present,8.2
EMP00846,2024-09-23,present,7.1
EMP00846,2024-09-24,present,7.9
EMP00846,2024-09-25,present,8.0
EMP00846,2024-09-26,present,8.3
EMP00846,2024-09-27,present,8.6
EMP00846,2024-09-30,present,8.0
EMP00846,2024-10-01,present,8.1
EMP00846,2024-10-02,present,8.7
EMP00846,2024-10-03,personal_leave,0.0
EMP00846,2024-10-04,present,7.7
EMP00846,2024-10-07,present,7.6
EMP00846,2024-10-08,present,7.5
EMP00846,2024-10-09,present,8.1
EMP00846,2024-10-10,present,7.7
EMP00846,2024-10-11,present,8.1
EMP00846,2024-10-14,present,7.7
EMP00846,2024-10-15,present,7.4
EMP00846,2024-10-16,present,8.2
EMP00846,2024-10-17,present,9.0
EMP00846,2024-10-18,present,8.6
EMP00846,2024-10-21,present,8.8
EMP00846,2024-10-22,present,7.8
EMP00846,2024-10-23,present,7.8
EMP00846,2024-10-24,present,8.3
EMP00846,2024-10-25,present,8.2
EMP00846,2024-10-28,present,8.1
EMP00846,2024-10-29,present,8.0
EMP00846,2024-10-30,present,8.9
EMP00846,2024-10-31,present,7.8
EMP00846,2024-11-01,present,8.7
EMP00846,2024-11-04,present,8.0
EMP00846,2024-11-05,present,8.2
EMP00846,2024-11-06,present,7.9
EMP00846,2024-11-07,present,8.3
EMP00846,2024-11-08,present,8.3
EMP00846,2024-11-11,present,8.7
EMP00846,2024-11-12,present,8.3
EMP00846,2024-11-13,present,7.5
EMP00846,2024-11-14,present,7.8
EMP00846,2024-11-15,present,8.1
EMP00846,2024-11-18,present,7.7
EMP00846,2024-11-19,present,8.2
EMP00846,2024-11-20,present,8.5
EMP00846,2024-11-21,present,8.3
EMP00846,2024-11-22,present,7.5
EMP00846,2024-11-25,present,7.2
EMP00846,2024-11-26,present,7.6
EMP00846,2024-11-27,present,7.8
EMP00846,2024-11-28,present,8.1
EMP00846,2024-11-29,present,7.5
EMP00846,2024-12-02,present,9.2
EMP00846,2024-12-03,present,8.6
EMP00846,2024-12-04,present,8.2
EMP00846,2024-12-05,present,7.8
EMP00846,2024-12-06,present,8.2
EMP00846,2024-12-09,present,8.2
EMP00846,2024-12-10,present,7.0
EMP00846,2024-12-11,present,6.7
EMP00846,2024-12-12,present,7.8
EMP00846,2024-12-13,present,8.8
EMP00846,2024-12-16,present,8.0
EMP00846,2024-12-17,present,8.8
EMP00846,2024-12-18,present,8.7
EMP00846,2024-12-19,present,7.6
EMP00846,2024-12-20,personal_leave,0.0
EMP00846,2024-12-23,present,9.0
EMP00846,2024-12-24,present,7.9
EMP00846,2024-12-25,present,7.9
EMP00846,2024-12-26,present,7.7
EMP00846,2024-12-27,personal_leave,0.0
EMP00846,2024-12-30,sick_leave,0.0
EMP00846,2024-12-31,present,8.1
EMP00847,2024-01-01,present,8.0
EMP00847,2024-01-02,present,7.3
EMP00847,2024-01-03,present,7.6
EMP00847,2024-01-04,present,8.6
EMP00847,2024-01-05,personal_leave,0.0
EMP00847,2024-01-08,present,8.3
EMP00847,2024-01-09,present,7.3
EMP00847,2024-01-10,present,7.8
EMP00847,2024-01-11,present,7.3
EMP00847,2024-01-12,present,7.6
EMP00847,2024-01-15,present,7.9
EMP00847,2024-01-16,present,8.6
EMP00847,2024-01-17,present,8.8
EMP00847,2024-01-18,present,8.5
EMP00847,2024-01-19,present,7.7
EMP00847,2024-01-22,present,7.7
EMP00847,2024-01-23,present,8.1
EMP00847,2024-01-24,present,7.4
EMP00847,2024-01-25,present,8.3
EMP00847,2024-01-26,present,7.5
EMP00847,2024-01-29,personal_leave,0.0
EMP00847,2024-01-30,present,8.0
EMP00847,2024-01-31,present,8.0
EMP00847,2024-02-01,present,7.2
EMP00847,2024-02-02,present,7.6
EMP00847,2024-02-05,present,8.8
EMP00847,2024-02-06,present,7.2
EMP00847,2024-02-07,present,8.9
EMP00847,2024-02-08,present,8.3
EMP00847,2024-02-09,present,7.4
EMP00847,2024-02-12,present,7.3
EMP00847,2024-02-13,present,8.1
EMP00847,2024-02-14,present,8.2
EMP00847,2024-02-15,present,8.3
EMP00847,2024-02-16,present,8.3
EMP00847,2024-02-19,present,8.3
EMP00847,2024-02-20,present,7.6
EMP00847,2024-02-21,sick_leave,0.0
EMP00847,2024-02-22,personal_leave,0.0
EMP00847,2024-02-23,present,8.4
EMP00847,2024-02-26,present,7.7
EMP00847,2024-02-27,present,8.4
EMP00847,2024-02-28,present,7.7
EMP00847,2024-02-29,present,7.9
EMP00847,2024-03-01,present,7.9
EMP00847,2024-03-04,present,8.0
EMP00847,2024-03-05,present,7.7
EMP00847,2024-03-06,present,7.7
EMP00847,2024-03-07,present,8.1
EMP00847,2024-03-08,present,7.4
EMP00847,2024-03-11,present,8.4
EMP00847,2024-03-12,present,8.6
EMP00847,2024-03-13,present,7.2
EMP00847,2024-03-14,present,8.0
EMP00847,2024-03-15,present,8.0
EMP00847,2024-03-18,present,6.7
EMP00847,2024-03-19,present,8.2
EMP00847,2024-03-20,present,8.8
EMP00847,2024-03-21,present,7.9
EMP00847,2024-03-22,present,7.4
EMP00847,2024-03-25,present,8.1
EMP00847,2024-03-26,present,8.0
EMP00847,2024-03-27,present,7.2
EMP00847,2024-03-28,present,8.1
EMP00847,2024-03-29,present,7.3
EMP00847,2024-04-01,present,8.2
EMP00847,2024-04-02,present,8.2
EMP00847,2024-04-03,present,8.3
EMP00847,2024-04-04,present,8.5
EMP00847,2024-04-05,present,8.4
EMP00847,2024-04-08,present,8.8
EMP00847,2024-04-09,present,7.9
EMP00847,2024-04-10,present,8.3
EMP00847,2024-04-11,present,8.0
EMP00847,2024-04-12,present,7.1
EMP00847,2024-04-15,present,8.1
EMP00847,2024-04-16,present,8.0
EMP00847,2024-04-17,present,8.5
EMP00847,2024-04-18,present,8.3
EMP00847,2024-04-19,present,8.6
EMP00847,2024-04-22,present,7.6
EMP00847,2024-04-23,present,8.5
EMP00847,2024-04-24,present,8.2
EMP00847,2024-04-25,present,7.9
EMP00847,2024-04-26,present,8.0
EMP00847,2024-04-29,present,8.2
EMP00847,2024-04-30,present,7.5
EMP00847,2024-05-01,present,8.4
EMP00847,2024-05-02,present,8.7
EMP00847,2024-05-03,present,7.7
EMP00847,2024-05-06,present,8.0
EMP00847,2024-05-07,present,8.4
EMP00847,2024-05-08,present,8.3
EMP00847,2024-05-09,present,8.6
EMP00847,2024-05-10,present,7.7
EMP00847,2024-05-13,present,8.4
EMP00847,2024-05-14,present,7.8
EMP00847,2024-05-15,present,8.6
EMP00847,2024-05-16,present,7.9
EMP00847,2024-05-17,sick_leave,0.0
EMP00847,2024-05-20,present,8.3
EMP00847,2024-05-21,present,6.8
EMP00847,2024-05-22,present,8.1
EMP00847,2024-05-23,present,7.8
EMP00847,2024-05-24,present,7.4
EMP00847,2024-05-27,present,8.2
EMP00847,2024-05-28,present,7.6
EMP00847,2024-05-29,present,7.7
EMP00847,2024-05-30,present,7.8
EMP00847,2024-05-31,present,8.3
EMP00847,2024-06-03,present,7.8
EMP00847,2024-06-04,present,8.7
EMP00847,2024-06-05,present,7.6
EMP00847,2024-06-06,present,7.8
EMP00847,2024-06-07,present,7.3
EMP00847,2024-06-10,present,7.8
EMP00847,2024-06-11,present,7.8
EMP00847,2024-06-12,present,7.4
EMP00847,2024-06-13,present,7.7
EMP00847,2024-06-14,present,8.4
EMP00847,2024-06-17,present,7.5
EMP00847,2024-06-18,present,8.3
EMP00847,2024-06-19,present,7.7
EMP00847,2024-06-20,present,7.2
EMP00847,2024-06-21,present,8.5
EMP00847,2024-06-24,present,7.8
EMP00847,2024-06-25,present,7.7
EMP00847,2024-06-26,present,8.2
EMP00847,2024-06-27,present,8.0
EMP00847,2024-06-28,personal_leave,0.0
EMP00847,2024-07-01,present,8.2
EMP00847,2024-07-02,present,8.1
EMP00847,2024-07-03,present,7.4
EMP00847,2024-07-04,present,9.2
EMP00847,2024-07-05,present,7.3
EMP00847,2024-07-08,present,7.4
EMP00847,2024-07-09,present,8.4
EMP00847,2024-07-10,present,7.4
EMP00847,2024-07-11,present,8.4
EMP00847,2024-07-12,present,7.4
EMP00847,2024-07-15,present,7.8
EMP00847,2024-07-16,present,7.9
EMP00847,2024-07-17,present,8.5
EMP00847,2024-07-18,present,8.4
EMP00847,2024-07-19,present,7.7
EMP00847,2024-07-22,present,8.5
EMP00847,2024-07-23,present,8.4
EMP00847,2024-07-24,present,8.7
EMP00847,2024-07-25,present,8.6
EMP00847,2024-07-26,present,8.2
EMP00847,2024-07-29,present,8.3
EMP00847,2024-07-30,present,8.4
EMP00847,2024-07-31,present,7.1
EMP00847,2024-08-01,present,7.7
EMP00847,2024-08-02,present,8.0
EMP00847,2024-08-05,present,8.7
EMP00847,2024-08-06,present,7.9
EMP00847,2024-08-07,present,8.3
EMP00847,2024-08-08,present,8.6
EMP00847,2024-08-09,present,8.3
EMP00847,2024-08-12,present,8.0
EMP00847,2024-08-13,present,7.0
EMP00847,2024-08-14,present,7.3
EMP00847,2024-08-15,present,8.5
EMP00847,2024-08-16,present,8.3
EMP00847,2024-08-19,present,7.7
EMP00847,2024-08-20,present,8.1
EMP00847,2024-08-21,present,8.0
EMP00847,2024-08-22,present,7.9
EMP00847,2024-08-23,present,7.9
EMP00847,2024-08-26,present,7.9
EMP00847,2024-08-27,present,7.1
EMP00847,2024-08-28,present,8.4
EMP00847,2024-08-29,present,7.7
EMP00847,2024-08-30,present,8.0
EMP00847,2024-09-02,present,7.8
EMP00847,2024-09-03,present,8.3
EMP00847,2024-09-04,present,7.9
EMP00847,2024-09-05,present,7.1
EMP00847,2024-09-06,present,7.5
EMP00847,2024-09-09,present,7.7
EMP00847,2024-09-10,present,7.3
EMP00847,2024-09-11,present,7.8
EMP00847,2024-09-12,present,7.7
EMP00847,2024-09-13,present,8.0
EMP00847,2024-09-16,present,7.8
EMP00847,2024-09-17,present,8.3
EMP00847,2024-09-18,present,7.9
EMP00847,2024-09-19,present,7.8
EMP00847,2024-09-20,present,7.4
EMP00847,2024-09-23,present,7.6
EMP00847,2024-09-24,present,8.1
EMP00847,2024-09-25,present,7.6
EMP00847,2024-09-26,present,8.7
EMP00847,2024-09-27,present,8.3
EMP00847,2024-09-30,present,7.7
EMP00847,2024-10-01,present,8.0
EMP00847,2024-10-02,present,7.9
EMP00847,2024-10-03,present,7.6
EMP00847,2024-10-04,present,8.0
EMP00847,2024-10-07,present,7.7
EMP00847,2024-10-08,present,8.4
EMP00847,2024-10-09,present,8.2
EMP00847,2024-10-10,present,8.1
EMP00847,2024-10-11,present,8.5
EMP00847,2024-10-14,present,7.9
EMP00847,2024-10-15,present,7.8
EMP00847,2024-10-16,present,7.4
EMP00847,2024-10-17,present,8.2
EMP00847,2024-10-18,present,8.2
EMP00847,2024-10-21,present,7.6
EMP00847,2024-10-22,present,8.1
EMP00847,2024-10-23,present,8.1
EMP00847,2024-10-24,present,8.3
EMP00847,2024-10-25,present,8.0
EMP00847,2024-10-28,present,8.1
EMP00847,2024-10-29,present,7.6
EMP00847,2024-10-30,present,7.9
EMP00847,2024-10-31,present,7.3
EMP00847,2024-11-01,present,7.8
EMP00847,2024-11-04,present,7.7
EMP00847,2024-11-05,present,8.0
EMP00847,2024-11-06,present,7.6
EMP00847,2024-11-07,present,7.6
EMP00847,2024-11-08,present,7.6
EMP00847,2024-11-11,present,7.9
EMP00847,2024-11-12,present,7.6
EMP00847,2024-11-13,present,7.5
EMP00847,2024-11-14,present,8.0
EMP00847,2024-11-15,present,8.1
EMP00847,2024-11-18,present,7.9
EMP00847,2024-11-19,present,7.6
EMP00847,2024-11-20,present,7.8
EMP00847,2024-11-21,sick_leave,0.0
EMP00847,2024-11-22,present,7.5
EMP00847,2024-11-25,present,9.0
EMP00847,2024-11-26,present,8.6
EMP00847,2024-11-27,present,8.6
EMP00847,2024-11-28,present,7.8
EMP00847,2024-11-29,present,8.4
EMP00847,2024-12-02,present,8.2
EMP00847,2024-12-03,present,8.2
EMP00847,2024-12-04,present,8.1
EMP00847,2024-12-05,present,7.8
EMP00847,2024-12-06,present,7.0
EMP00847,2024-12-09,present,7.6
EMP00847,2024-12-10,present,7.8
EMP00847,2024-12-11,present,7.8
EMP00847,2024-12-12,present,8.0
EMP00847,2024-12-13,present,7.7
EMP00847,2024-12-16,present,7.9
EMP00847,2024-12-17,present,8.5
EMP00847,2024-12-18,present,8.4
EMP00847,2024-12-19,present,8.3
EMP00847,2024-12-20,present,8.5
EMP00847,2024-12-23,present,7.7
EMP00847,2024-12-24,present,8.1
EMP00847,2024-12-25,present,8.7
EMP00847,2024-12-26,present,8.4
EMP00847,2024-12-27,present,7.8
EMP00847,2024-12-30,present,8.1
EMP00847,2024-12-31,present,9.2
EMP00848,2024-01-01,present,8.5
EMP00848,2024-01-02,present,7.7
EMP00848,2024-01-03,present,8.3
EMP00848,2024-01-04,present,7.6
EMP00848,2024-01-05,present,8.1
EMP00848,2024-01-08,present,8.0
EMP00848,2024-01-09,present,8.1
EMP00848,2024-01-10,present,8.5
EMP00848,2024-01-11,present,8.6
EMP00848,2024-01-12,present,8.3
EMP00848,2024-01-15,present,8.3
EMP00848,2024-01-16,present,8.8
EMP00848,2024-01-17,present,8.2
EMP00848,2024-01-18,present,7.8
EMP00848,2024-01-19,present,8.0
EMP00848,2024-01-22,present,8.6
EMP00848,2024-01-23,present,7.8
EMP00848,2024-01-24,present,8.5
EMP00848,2024-01-25,present,8.4
EMP00848,2024-01-26,present,8.4
EMP00848,2024-01-29,present,7.7
EMP00848,2024-01-30,present,8.6
EMP00848,2024-01-31,present,8.7
EMP00848,2024-02-01,present,7.6
EMP00848,2024-02-02,present,9.5
EMP00848,2024-02-05,present,7.9
EMP00848,2024-02-06,present,8.2
EMP00848,2024-02-07,present,8.1
EMP00848,2024-02-08,present,8.9
EMP00848,2024-02-09,present,8.4
EMP00848,2024-02-12,present,7.5
EMP00848,2024-02-13,present,7.1
EMP00848,2024-02-14,present,7.6
EMP00848,2024-02-15,present,8.5
EMP00848,2024-02-16,personal_leave,0.0
EMP00848,2024-02-19,present,7.4
EMP00848,2024-02-20,present,7.8
EMP00848,2024-02-21,present,7.6
EMP00848,2024-02-22,present,8.0
EMP00848,2024-02-23,present,8.0
EMP00848,2024-02-26,present,7.3
EMP00848,2024-02-27,present,8.5
EMP00848,2024-02-28,present,7.8
EMP00848,2024-02-29,present,8.6
EMP00848,2024-03-01,present,7.7
EMP00848,2024-03-04,present,7.4
EMP00848,2024-03-05,present,8.3
EMP00848,2024-03-06,present,7.8
EMP00848,2024-03-07,present,8.5
EMP00848,2024-03-08,present,8.0
EMP00848,2024-03-11,present,8.4
EMP00848,2024-03-12,present,7.7
EMP00848,2024-03-13,present,8.4
EMP00848,2024-03-14,present,7.9
EMP00848,2024-03-15,present,8.4
EMP00848,2024-03-18,present,8.1
EMP00848,2024-03-19,present,8.3
EMP00848,2024-03-20,present,8.4
EMP00848,2024-03-21,present,7.3
EMP00848,2024-03-22,present,8.0
EMP00848,2024-03-25,present,7.6
EMP00848,2024-03-26,present,8.0
EMP00848,2024-03-27,present,8.5
EMP00848,2024-03-28,sick_leave,0.0
EMP00848,2024-03-29,present,7.1
EMP00848,2024-04-01,present,8.0
EMP00848,2024-04-02,present,8.2
EMP00848,2024-04-03,present,8.2
EMP00848,2024-04-04,present,8.6
EMP00848,2024-04-05,present,8.1
EMP00848,2024-04-08,present,7.4
EMP00848,2024-04-09,present,8.6
EMP00848,2024-04-10,present,7.1
EMP00848,2024-04-11,sick_leave,0.0
EMP00848,2024-04-12,present,8.4
EMP00848,2024-04-15,present,8.4
EMP00848,2024-04-16,present,7.4
EMP00848,2024-04-17,present,7.9
EMP00848,2024-04-18,present,8.0
EMP00848,2024-04-19,present,7.7
EMP00848,2024-04-22,present,8.0
EMP00848,2024-04-23,present,6.4
EMP00848,2024-04-24,present,7.8
EMP00848,2024-04-25,present,7.9
EMP00848,2024-04-26,present,8.7
EMP00848,2024-04-29,present,8.0
EMP00848,2024-04-30,present,7.3
EMP00848,2024-05-01,present,6.9
EMP00848,2024-05-02,present,7.5
EMP00848,2024-05-03,present,8.1
EMP00848,2024-05-06,present,6.3
EMP00848,2024-05-07,present,8.0
EMP00848,2024-05-08,present,7.9
EMP00848,2024-05-09,present,7.7
EMP00848,2024-05-10,present,7.6
EMP00848,2024-05-13,present,8.2
EMP00848,2024-05-14,present,7.8
EMP00848,2024-05-15,present,7.8
EMP00848,2024-05-16,present,8.7
EMP00848,2024-05-17,present,8.1
EMP00848,2024-05-20,present,7.2
EMP00848,2024-05-21,present,9.0
EMP00848,2024-05-22,present,7.9
EMP00848,2024-05-23,sick_leave,0.0
EMP00848,2024-05-24,present,8.2
EMP00848,2024-05-27,present,8.8
EMP00848,2024-05-28,present,7.9
EMP00848,2024-05-29,present,7.7
EMP00848,2024-05-30,present,7.6
EMP00848,2024-05-31,present,8.9
EMP00848,2024-06-03,present,9.0
EMP00848,2024-06-04,present,6.9
EMP00848,2024-06-05,present,6.9
EMP00848,2024-06-06,present,8.0
EMP00848,2024-06-07,present,7.6
EMP00848,2024-06-10,present,7.9
EMP00848,2024-06-11,present,7.6
EMP00848,2024-06-12,present,8.1
EMP00848,2024-06-13,present,7.8
EMP00848,2024-06-14,present,7.9
EMP00848,2024-06-17,present,7.7
EMP00848,2024-06-18,present,8.0
EMP00848,2024-06-19,present,8.2
EMP00848,2024-06-20,present,8.1
EMP00848,2024-06-21,present,7.6
EMP00848,2024-06-24,present,8.2
EMP00848,2024-06-25,present,8.4
EMP00848,2024-06-26,present,7.4
EMP00848,2024-06-27,present,8.5
EMP00848,2024-06-28,present,8.5
EMP00848,2024-07-01,present,8.1
EMP00848,2024-07-02,present,7.8
EMP00848,2024-07-03,present,7.4
EMP00848,2024-07-04,present,8.0
EMP00848,2024-07-05,present,8.8
EMP00848,2024-07-08,present,7.8
EMP00848,2024-07-09,present,8.3
EMP00848,2024-07-10,present,8.2
EMP00848,2024-07-11,present,8.3
EMP00848,2024-07-12,present,9.1
EMP00848,2024-07-15,present,8.1
EMP00848,2024-07-16,present,8.4
EMP00848,2024-07-17,present,6.8
EMP00848,2024-07-18,present,8.8
EMP00848,2024-07-19,present,8.1
EMP00848,2024-07-22,present,7.8
EMP00848,2024-07-23,present,7.3
EMP00848,2024-07-24,present,8.5
EMP00848,2024-07-25,present,7.5
EMP00848,2024-07-26,present,7.8
EMP00848,2024-07-29,present,7.9
EMP00848,2024-07-30,present,7.9
EMP00848,2024-07-31,present,7.4
EMP00848,2024-08-01,present,7.7
EMP00848,2024-08-02,present,8.4
