employee_id,training_name,category,training_date,duration_hours,completion_rate,assessment_score
EMP00412,Code of Conduct,compliance,2024-07-30,8,0.89,77.3
EMP00412,Cloud Computing,technical,2024-03-31,24,0.8,76.2
EMP00413,Presentation,soft_skills,2024-09-29,40,0.91,92.0
EMP00413,Leadership Fundamental,leadership,2024-02-25,40,0.85,92.4
EMP00413,Cloud Computing,technical,2024-12-14,4,0.87,63.9
EMP00414,Change Management,leadership,2024-05-13,16,0.53,79.7
EMP00414,Data Privacy,compliance,2024-07-04,8,0.67,70.8
EMP00415,Python for Data,technical,2024-06-02,24,0.5,97.4
EMP00415,Code of Conduct,compliance,2024-06-03,8,0.34,83.2
EMP00415,SQL Advanced,technical,2024-01-22,40,0.83,71.8
EMP00416,Health & Safety,compliance,2024-12-14,40,0.82,91.8
EMP00416,Negotiation,soft_skills,2024-12-01,4,0.66,69.5
EMP00416,Cloud Computing,technical,2024-10-11,24,0.82,68.2
EMP00416,Strategic Thinking,leadership,2024-08-24,24,0.64,97.4
EMP00416,Communication,soft_skills,2024-07-28,16,0.95,73.4
EMP00417,Cloud Computing,technical,2024-04-28,8,0.83,74.6
EMP00417,Python for Data,technical,2024-09-23,24,0.92,57.8
EMP00417,Negotiation,soft_skills,2024-09-11,8,0.88,63.7
EMP00417,Python for Data,technical,2024-08-27,40,0.98,87.0
EMP00418,SQL Advanced,technical,2024-03-28,40,0.63,82.4
EMP00419,Health & Safety,compliance,2024-07-16,16,0.89,72.8
EMP00419,Leadership Fundamental,leadership,2024-04-02,24,0.78,90.5
EMP00419,Cloud Computing,technical,2024-03-25,4,0.83,78.2
EMP00419,Cloud Computing,technical,2024-02-06,24,0.84,77.8
EMP00419,Change Management,leadership,2024-03-03,24,0.85,86.3
EMP00420,Python for Data,technical,2024-02-15,8,0.87,88.2
EMP00420,Negotiation,soft_skills,2024-02-10,4,0.72,81.3
EMP00420,SQL Advanced,technical,2024-11-17,8,0.82,82.2
EMP00420,Strategic Thinking,leadership,2024-06-27,24,0.45,77.0
EMP00420,Anti-Fraud,compliance,2024-09-23,40,0.56,83.6
EMP00421,Negotiation,soft_skills,2024-02-07,8,0.58,49.4
EMP00422,Leadership Fundamental,leadership,2024-12-01,16,0.92,72.8
EMP00422,Health & Safety,compliance,2024-06-21,8,0.71,77.9
EMP00422,Communication,soft_skills,2024-12-08,16,0.84,89.3
EMP00422,Strategic Thinking,leadership,2024-09-10,24,0.7,82.9
EMP00422,Python for Data,technical,2024-10-31,8,0.65,73.9
EMP00423,Presentation,soft_skills,2024-02-25,40,0.94,80.6
EMP00423,Code of Conduct,compliance,2024-08-25,16,0.73,60.1
EMP00423,Health & Safety,compliance,2024-11-21,4,0.94,78.9
EMP00423,Python for Data,technical,2024-03-29,4,0.6,90.6
EMP00424,Strategic Thinking,leadership,2024-01-01,16,0.79,84.4
EMP00424,Cybersecurity Basics,technical,2024-11-20,24,0.95,70.0
EMP00424,Strategic Thinking,leadership,2024-05-06,8,0.7,94.9
EMP00424,SQL Advanced,technical,2024-06-12,8,0.78,87.7
EMP00424,Leadership Fundamental,leadership,2024-02-13,8,0.66,91.2
EMP00425,Communication,soft_skills,2024-10-16,8,0.84,72.4
EMP00425,Cloud Computing,technical,2024-11-04,4,0.88,93.5
EMP00425,Cybersecurity Basics,technical,2024-08-09,4,0.85,76.9
EMP00425,Communication,soft_skills,2024-03-10,16,0.78,83.5
EMP00425,Data Privacy,compliance,2024-06-25,8,0.71,76.8
EMP00426,Anti-Fraud,compliance,2024-02-27,40,0.77,51.6
EMP00426,Communication,soft_skills,2024-05-27,4,0.41,87.5
EMP00426,Code of Conduct,compliance,2024-04-19,4,0.66,76.8
EMP00426,Cloud Computing,technical,2024-03-12,4,0.91,96.0
EMP00427,Time Management,soft_skills,2024-05-26,16,0.87,79.1
EMP00427,Anti-Fraud,compliance,2024-01-22,40,0.78,63.4
EMP00428,Code of Conduct,compliance,2024-10-01,24,0.82,70.5
EMP00428,Health & Safety,compliance,2024-05-06,24,0.94,84.1
EMP00429,Anti-Fraud,compliance,2024-05-19,4,0.88,80.1
EMP00429,Strategic Thinking,leadership,2024-02-16,16,0.85,56.3
EMP00429,Cybersecurity Basics,technical,2024-08-17,40,0.81,68.9
EMP00430,Anti-Fraud,compliance,2024-03-07,4,0.97,72.6
EMP00430,Time Management,soft_skills,2024-11-04,16,0.85,68.4
EMP00430,Leadership Fundamental,leadership,2024-04-13,40,0.85,72.5
EMP00430,Communication,soft_skills,2024-01-29,8,0.76,89.6
EMP00430,Communication,soft_skills,2024-07-15,4,0.73,33.7
EMP00431,Code of Conduct,compliance,2024-06-18,4,0.58,87.7
EMP00431,Change Management,leadership,2024-04-12,40,0.86,84.3
EMP00431,Time Management,soft_skills,2024-10-29,8,0.83,80.2
EMP00431,Leadership Fundamental,leadership,2024-09-22,8,0.67,86.3
EMP00431,Cloud Computing,technical,2024-07-21,4,0.98,84.7
EMP00432,Data Privacy,compliance,2024-11-29,8,0.91,94.8
EMP00432,Communication,soft_skills,2024-08-23,40,0.77,82.1
EMP00433,Code of Conduct,compliance,2024-01-05,8,0.62,85.3
EMP00433,Strategic Thinking,leadership,2024-03-01,40,0.61,86.9
EMP00434,Negotiation,soft_skills,2024-08-10,16,0.73,44.9
EMP00434,Python for Data,technical,2024-03-10,40,0.44,66.0
EMP00434,Leadership Fundamental,leadership,2024-10-26,16,0.94,69.4
EMP00434,Cybersecurity Basics,technical,2024-08-07,4,0.76,64.1
EMP00435,Data Privacy,compliance,2024-03-04,24,0.79,64.5
EMP00435,Python for Data,technical,2024-08-28,24,0.73,69.9
EMP00435,Communication,soft_skills,2024-06-26,8,0.54,95.1
EMP00436,Anti-Fraud,compliance,2024-12-01,24,0.82,37.3
EMP00437,Anti-Fraud,compliance,2024-07-22,24,0.88,94.6
EMP00438,Anti-Fraud,compliance,2024-08-25,4,0.88,86.9
EMP00439,Health & Safety,compliance,2024-03-16,8,0.51,79.8
EMP00439,Strategic Thinking,leadership,2024-03-31,4,0.9,81.9
EMP00439,Anti-Fraud,compliance,2024-08-10,4,0.5,75.3
EMP00439,Presentation,soft_skills,2024-02-12,40,0.73,67.5
EMP00440,Anti-Fraud,compliance,2024-02-28,16,0.74,58.1
EMP00440,Python for Data,technical,2024-07-02,24,0.83,80.0
EMP00441,Strategic Thinking,leadership,2024-02-13,4,0.79,74.6
EMP00441,Coaching Skills,leadership,2024-01-23,8,0.74,74.2
EMP00442,SQL Advanced,technical,2024-04-14,24,0.75,56.6
EMP00442,Anti-Fraud,compliance,2024-04-02,16,0.89,86.9
EMP00443,Data Privacy,compliance,2024-05-07,24,0.83,76.7
EMP00444,Anti-Fraud,compliance,2024-08-19,16,0.91,82.1
EMP00444,Health & Safety,compliance,2024-03-04,24,0.61,82.5
EMP00444,Coaching Skills,leadership,2024-02-16,40,0.88,50.1
EMP00444,Negotiation,soft_skills,2024-10-31,4,0.81,96.6
EMP00444,Cybersecurity Basics,technical,2024-01-03,16,0.77,84.8
EMP00445,Cybersecurity Basics,technical,2024-12-22,4,0.71,85.5
EMP00446,Change Management,leadership,2024-05-26,16,0.81,86.6
EMP00446,Communication,soft_skills,2024-05-11,16,0.84,55.0
EMP00446,Python for Data,technical,2024-10-29,16,0.73,60.8
EMP00446,Coaching Skills,leadership,2024-06-06,16,0.82,79.7
EMP00446,Negotiation,soft_skills,2024-12-30,8,0.86,63.3
EMP00447,Python for Data,technical,2024-03-13,24,0.77,97.6
EMP00447,Change Management,leadership,2024-11-14,40,0.58,67.3
EMP00448,Anti-Fraud,compliance,2024-07-13,16,0.96,63.5
EMP00448,Change Management,leadership,2024-07-04,4,0.72,81.0
EMP00448,Python for Data,technical,2024-12-29,16,0.85,86.8
EMP00448,Data Privacy,compliance,2024-05-25,4,0.68,71.9
EMP00449,Code of Conduct,compliance,2024-04-21,16,0.72,55.3
EMP00449,Health & Safety,compliance,2024-12-29,4,0.84,48.5
EMP00449,Cybersecurity Basics,technical,2024-03-02,40,0.82,92.4
EMP00449,Python for Data,technical,2024-04-30,4,0.98,68.7
EMP00449,Anti-Fraud,compliance,2024-10-09,24,0.7,84.7
EMP00450,Leadership Fundamental,leadership,2024-08-20,16,0.91,88.9
EMP00450,Code of Conduct,compliance,2024-05-23,16,0.94,63.0
EMP00451,Coaching Skills,leadership,2024-12-11,40,0.92,90.5
EMP00451,Time Management,soft_skills,2024-03-02,24,0.9,75.9
EMP00452,Anti-Fraud,compliance,2024-05-26,8,0.81,76.0
EMP00453,Strategic Thinking,leadership,2024-05-08,24,0.82,77.5
EMP00453,Data Privacy,compliance,2024-08-04,8,0.74,68.0
EMP00453,Data Privacy,compliance,2024-08-17,8,0.84,81.3
EMP00453,SQL Advanced,technical,2024-08-09,24,0.87,71.1
EMP00453,Presentation,soft_skills,2024-12-17,24,0.74,72.6
EMP00454,Cybersecurity Basics,technical,2024-02-13,4,0.73,71.5
EMP00454,Python for Data,technical,2024-05-08,24,0.91,80.2
EMP00454,Anti-Fraud,compliance,2024-05-17,4,0.95,76.4
EMP00455,Strategic Thinking,leadership,2024-06-26,4,0.75,51.3
EMP00455,Anti-Fraud,compliance,2024-10-30,8,0.89,79.8
EMP00455,Presentation,soft_skills,2024-06-04,16,0.8,44.5
EMP00455,Cybersecurity Basics,technical,2024-03-12,16,0.9,72.5
EMP00455,Code of Conduct,compliance,2024-11-21,16,0.78,91.2
EMP00456,Cloud Computing,technical,2024-11-19,16,0.86,47.6
EMP00456,Leadership Fundamental,leadership,2024-07-19,8,0.78,69.7
EMP00457,Health & Safety,compliance,2024-08-31,8,0.78,61.9
EMP00457,Negotiation,soft_skills,2024-10-05,40,0.69,94.2
EMP00457,Anti-Fraud,compliance,2024-01-22,40,0.9,69.2
EMP00457,Change Management,leadership,2024-12-21,40,0.85,70.8
EMP00458,Time Management,soft_skills,2024-03-27,40,0.81,74.3
EMP00459,Cybersecurity Basics,technical,2024-10-25,40,0.95,62.3
EMP00459,Time Management,soft_skills,2024-05-17,8,0.78,83.0
EMP00459,Cloud Computing,technical,2024-04-10,40,0.58,77.0
EMP00459,Presentation,soft_skills,2024-11-14,8,0.78,76.6
EMP00459,Change Management,leadership,2024-05-17,4,0.72,85.3
EMP00460,Strategic Thinking,leadership,2024-05-07,24,0.9,89.2
EMP00460,Time Management,soft_skills,2024-07-05,40,0.88,90.3
EMP00461,Code of Conduct,compliance,2024-12-08,16,0.71,53.6
EMP00462,Coaching Skills,leadership,2024-05-23,24,0.73,76.8
EMP00462,Negotiation,soft_skills,2024-10-12,16,0.52,53.2
EMP00462,Strategic Thinking,leadership,2024-09-30,4,0.68,72.0
EMP00462,Strategic Thinking,leadership,2024-04-15,24,0.77,82.4
EMP00462,Leadership Fundamental,leadership,2024-04-09,24,0.72,89.5
EMP00463,Python for Data,technical,2024-05-27,8,0.75,76.4
EMP00463,Coaching Skills,leadership,2024-08-21,16,0.97,62.1
EMP00463,Leadership Fundamental,leadership,2024-09-20,40,0.99,80.4
EMP00464,Strategic Thinking,leadership,2024-01-22,40,0.86,87.6
EMP00464,Data Privacy,compliance,2024-12-23,40,0.68,62.3
EMP00464,Anti-Fraud,compliance,2024-10-09,24,0.87,64.6
EMP00464,Anti-Fraud,compliance,2024-06-16,4,0.79,74.9
EMP00465,Code of Conduct,compliance,2024-02-26,8,0.91,73.7
EMP00466,SQL Advanced,technical,2024-12-19,40,0.82,52.5
EMP00466,Cybersecurity Basics,technical,2024-12-26,4,0.83,71.6
EMP00466,Cloud Computing,technical,2024-04-02,40,0.82,94.5
EMP00466,Presentation,soft_skills,2024-05-22,24,0.74,90.0
EMP00467,Presentation,soft_skills,2024-08-19,40,0.78,94.2
EMP00467,SQL Advanced,technical,2024-01-02,16,0.59,80.2
EMP00467,Cloud Computing,technical,2024-05-31,24,0.57,63.9
EMP00467,SQL Advanced,technical,2024-08-18,4,0.9,67.7
EMP00468,Code of Conduct,compliance,2024-03-16,24,0.75,69.5
EMP00468,Coaching Skills,leadership,2024-04-10,40,0.78,74.9
EMP00468,Anti-Fraud,compliance,2024-08-01,8,0.77,72.7
EMP00468,Data Privacy,compliance,2024-03-16,16,0.86,48.4
EMP00468,Cloud Computing,technical,2024-09-24,24,0.81,38.0
EMP00469,Python for Data,technical,2024-08-13,16,0.88,85.8
EMP00469,Strategic Thinking,leadership,2024-04-20,24,0.82,44.6
EMP00469,Python for Data,technical,2024-10-01,16,0.75,92.0
EMP00470,Anti-Fraud,compliance,2024-01-05,40,0.87,75.9
EMP00471,Change Management,leadership,2024-12-03,4,0.97,88.2
EMP00471,Time Management,soft_skills,2024-09-15,16,0.76,77.4
EMP00471,Strategic Thinking,leadership,2024-06-11,24,0.97,72.9
EMP00471,Cybersecurity Basics,technical,2024-11-23,40,0.9,88.4
EMP00471,Communication,soft_skills,2024-02-04,8,0.97,74.9
EMP00472,Presentation,soft_skills,2024-06-24,4,0.97,88.0
EMP00472,Change Management,leadership,2024-09-30,24,0.81,98.7
EMP00472,Python for Data,technical,2024-08-07,24,0.97,55.8
EMP00472,Leadership Fundamental,leadership,2024-02-13,8,0.55,63.9
EMP00473,Presentation,soft_skills,2024-04-02,24,0.85,59.3
EMP00473,Coaching Skills,leadership,2024-01-12,40,0.73,80.6
EMP00473,Cloud Computing,technical,2024-04-09,40,0.73,80.8
EMP00473,Coaching Skills,leadership,2024-08-22,8,0.84,73.9
EMP00473,Cybersecurity Basics,technical,2024-09-02,8,0.81,82.1
EMP00474,Cloud Computing,technical,2024-04-18,8,0.91,79.2
EMP00474,Time Management,soft_skills,2024-04-08,4,0.75,87.1
EMP00474,Coaching Skills,leadership,2024-04-03,40,0.81,75.5
EMP00474,Negotiation,soft_skills,2024-09-27,4,0.79,92.7
EMP00474,Communication,soft_skills,2024-09-11,40,0.76,89.1
EMP00475,Communication,soft_skills,2024-02-22,40,0.96,57.3
EMP00476,Anti-Fraud,compliance,2024-04-25,16,0.9,65.7
EMP00476,SQL Advanced,technical,2024-08-09,24,0.88,67.6
EMP00477,Strategic Thinking,leadership,2024-07-09,4,0.46,60.2
EMP00477,Data Privacy,compliance,2024-09-25,40,0.59,94.4
EMP00477,Strategic Thinking,leadership,2024-05-28,8,0.87,89.4
EMP00477,Communication,soft_skills,2024-09-17,24,0.68,43.2
EMP00477,Anti-Fraud,compliance,2024-04-25,16,0.94,84.8
EMP00478,Change Management,leadership,2024-11-04,24,0.6,34.2
EMP00478,Coaching Skills,leadership,2024-03-10,16,0.94,77.3
EMP00478,Anti-Fraud,compliance,2024-04-25,16,0.87,89.7
EMP00478,Anti-Fraud,compliance,2024-06-19,24,0.89,96.9
EMP00479,Anti-Fraud,compliance,2024-11-14,40,0.73,59.7
EMP00480,Cloud Computing,technical,2024-08-09,4,0.9,55.6
EMP00480,Negotiation,soft_skills,2024-03-04,24,0.74,91.2
EMP00480,Data Privacy,compliance,2024-01-20,4,0.95,94.3
EMP00480,Code of Conduct,compliance,2024-10-10,8,0.97,72.2
EMP00481,Negotiation,soft_skills,2024-12-08,40,0.94,45.6
EMP00481,Data Privacy,compliance,2024-12-04,4,0.86,73.1
EMP00482,Communication,soft_skills,2024-10-07,8,0.81,81.4
EMP00482,Health & Safety,compliance,2024-11-04,24,0.86,79.4
EMP00482,Change Management,leadership,2024-02-19,24,0.9,74.4
EMP00483,Coaching Skills,leadership,2024-02-13,24,0.73,48.0
EMP00483,Coaching Skills,leadership,2024-01-03,24,0.86,92.3
EMP00483,Anti-Fraud,compliance,2024-12-10,16,0.75,72.1
EMP00483,Leadership Fundamental,leadership,2024-02-05,24,0.85,82.7
EMP00484,Coaching Skills,leadership,2024-11-17,8,0.89,88.1
EMP00484,Data Privacy,compliance,2024-11-19,24,0.99,93.1
EMP00484,Python for Data,technical,2024-03-03,8,0.94,80.2
EMP00484,Communication,soft_skills,2024-05-27,40,0.85,93.3
EMP00484,Presentation,soft_skills,2024-07-30,4,0.74,74.7
EMP00485,Data Privacy,compliance,2024-11-06,8,0.76,87.0
EMP00485,Health & Safety,compliance,2024-01-15,40,0.81,80.6
EMP00486,SQL Advanced,technical,2024-05-12,16,0.82,77.3
EMP00486,Change Management,leadership,2024-01-10,8,0.79,90.6
EMP00487,Strategic Thinking,leadership,2024-05-31,24,0.72,78.7
EMP00487,Anti-Fraud,compliance,2024-03-18,8,0.79,45.9
EMP00487,Anti-Fraud,compliance,2024-06-05,40,0.8,77.3
EMP00488,Presentation,soft_skills,2024-05-02,16,0.79,88.7
EMP00488,Change Management,leadership,2024-10-25,4,0.66,87.0
EMP00488,Leadership Fundamental,leadership,2024-09-20,40,0.75,97.3
EMP00488,Time Management,soft_skills,2024-01-15,40,0.77,70.9
EMP00489,Change Management,leadership,2024-02-07,40,0.63,64.0
EMP00489,Leadership Fundamental,leadership,2024-04-21,24,0.87,83.0
EMP00490,Strategic Thinking,leadership,2024-03-23,24,0.75,92.3
EMP00490,Anti-Fraud,compliance,2024-08-23,8,0.98,88.0
EMP00491,Communication,soft_skills,2024-07-31,40,0.88,87.3
EMP00492,Cybersecurity Basics,technical,2024-11-30,4,0.78,75.8
EMP00492,Negotiation,soft_skills,2024-12-18,16,0.72,82.5
EMP00492,Cloud Computing,technical,2024-09-13,4,0.65,39.0
EMP00492,Presentation,soft_skills,2024-02-27,16,0.88,68.8
EMP00492,Negotiation,soft_skills,2024-01-14,8,0.77,97.4
EMP00493,Leadership Fundamental,leadership,2024-08-25,40,0.66,84.0
EMP00493,Cybersecurity Basics,technical,2024-07-12,8,0.93,70.8
EMP00493,Strategic Thinking,leadership,2024-07-25,8,0.93,70.5
EMP00493,Anti-Fraud,compliance,2024-07-25,24,0.74,72.1
EMP00494,Python for Data,technical,2024-07-24,4,0.86,73.1
EMP00494,Health & Safety,compliance,2024-10-18,4,0.85,65.2
EMP00494,Cloud Computing,technical,2024-09-12,8,0.64,63.1
EMP00495,Python for Data,technical,2024-07-24,40,0.61,89.9
EMP00495,Negotiation,soft_skills,2024-03-21,40,0.88,90.0
EMP00495,Coaching Skills,leadership,2024-02-24,24,0.78,88.9
EMP00496,Presentation,soft_skills,2024-01-13,24,0.96,81.2
EMP00496,Communication,soft_skills,2024-12-30,16,0.79,65.2
EMP00496,Anti-Fraud,compliance,2024-06-20,16,0.83,59.8
EMP00496,Strategic Thinking,leadership,2024-05-09,40,0.76,88.2
EMP00497,Negotiation,soft_skills,2024-02-13,16,0.72,81.1
EMP00497,Communication,soft_skills,2024-12-09,16,0.94,93.9
EMP00498,Change Management,leadership,2024-04-10,4,0.75,91.3
EMP00498,Anti-Fraud,compliance,2024-06-24,40,0.72,67.7
EMP00499,Cloud Computing,technical,2024-09-21,40,0.65,50.6
EMP00499,Cloud Computing,technical,2024-03-31,24,0.9,87.1
EMP00499,Presentation,soft_skills,2024-09-25,8,0.73,78.1
EMP00499,Cybersecurity Basics,technical,2024-12-03,40,0.83,84.2
EMP00499,Leadership Fundamental,leadership,2024-03-25,16,0.9,71.3
EMP00500,Code of Conduct,compliance,2024-09-13,8,0.62,74.9
EMP00500,Python for Data,technical,2024-10-08,8,0.71,91.2
EMP00500,Cloud Computing,technical,2024-07-11,8,0.72,89.2
EMP00501,Presentation,soft_skills,2024-04-30,8,0.81,89.1
EMP00501,Data Privacy,compliance,2024-03-19,4,0.74,78.1
EMP00501,Data Privacy,compliance,2024-04-06,4,0.77,64.0
EMP00501,Cloud Computing,technical,2024-03-03,4,0.47,89.4
EMP00501,Health & Safety,compliance,2024-10-29,16,0.65,80.3
EMP00502,Strategic Thinking,leadership,2024-12-25,40,0.88,80.5
EMP00502,Cloud Computing,technical,2024-02-15,24,0.65,49.8
EMP00502,Presentation,soft_skills,2024-02-19,40,0.71,91.2
EMP00503,Strategic Thinking,leadership,2024-05-10,8,0.77,72.3
EMP00503,Python for Data,technical,2024-02-16,16,0.75,71.1
EMP00503,Data Privacy,compliance,2024-02-10,40,0.92,67.9
EMP00504,Coaching Skills,leadership,2024-11-18,16,0.76,95.5
EMP00505,Strategic Thinking,leadership,2024-02-27,40,0.93,71.6
EMP00505,Cloud Computing,technical,2024-04-29,24,0.53,88.5
EMP00505,Cloud Computing,technical,2024-10-01,8,0.9,66.3
EMP00506,Coaching Skills,leadership,2024-11-22,24,0.92,68.6
EMP00506,Health & Safety,compliance,2024-11-06,40,0.92,29.9
EMP00506,Negotiation,soft_skills,2024-12-26,24,0.77,89.8
EMP00506,Time Management,soft_skills,2024-07-07,24,0.75,76.0
EMP00507,Health & Safety,compliance,2024-04-10,8,0.78,91.7
EMP00507,SQL Advanced,technical,2024-09-10,16,0.79,85.6
EMP00507,Strategic Thinking,leadership,2024-07-17,24,0.93,65.3
EMP00507,Change Management,leadership,2024-09-06,40,0.81,68.4
EMP00507,Communication,soft_skills,2024-07-05,24,0.84,87.1
EMP00508,Coaching Skills,leadership,2024-10-10,24,0.51,69.3
EMP00508,Leadership Fundamental,leadership,2024-01-26,8,0.8,77.5
EMP00509,Coaching Skills,leadership,2024-01-02,8,0.85,75.3
EMP00509,Time Management,soft_skills,2024-04-26,8,0.79,77.0
EMP00509,Data Privacy,compliance,2024-10-18,8,0.98,71.1
EMP00510,Python for Data,technical,2024-05-14,24,0.98,74.9
EMP00510,Presentation,soft_skills,2024-09-03,4,0.77,83.1
EMP00510,Time Management,soft_skills,2024-05-24,40,0.95,65.0
EMP00510,Anti-Fraud,compliance,2024-08-04,40,0.95,93.5
EMP00510,Presentation,soft_skills,2024-02-18,40,0.31,65.2
EMP00511,Communication,soft_skills,2024-12-03,16,0.92,45.2
EMP00511,Negotiation,soft_skills,2024-02-13,40,0.78,80.9
EMP00511,Presentation,soft_skills,2024-07-06,16,0.71,89.6
EMP00512,Change Management,leadership,2024-06-04,4,0.81,78.7
EMP00512,Communication,soft_skills,2024-03-09,4,0.74,88.8
EMP00513,Communication,soft_skills,2024-06-29,8,0.86,92.5
EMP00513,Strategic Thinking,leadership,2024-12-09,4,0.68,56.8
EMP00514,Coaching Skills,leadership,2024-01-27,4,0.94,68.7
EMP00514,Presentation,soft_skills,2024-04-29,16,0.85,77.4
EMP00514,Strategic Thinking,leadership,2024-12-15,40,0.94,81.9
EMP00514,Health & Safety,compliance,2024-02-23,40,0.48,80.4
EMP00515,Coaching Skills,leadership,2024-01-31,4,0.6,69.1
EMP00516,Presentation,soft_skills,2024-02-13,24,0.87,64.6
EMP00516,Health & Safety,compliance,2024-09-03,8,0.59,97.6
EMP00516,Negotiation,soft_skills,2024-12-14,24,0.75,76.0
EMP00516,Change Management,leadership,2024-09-25,40,0.83,90.4
EMP00516,Negotiation,soft_skills,2024-01-28,4,0.88,76.5
EMP00517,Code of Conduct,compliance,2024-10-27,16,0.88,83.4
EMP00518,Change Management,leadership,2024-02-27,40,0.98,92.0
EMP00518,Negotiation,soft_skills,2024-06-08,4,0.62,84.6
EMP00518,Cybersecurity Basics,technical,2024-12-19,24,0.82,89.6
EMP00519,Cybersecurity Basics,technical,2024-04-12,24,0.85,69.9
EMP00519,Communication,soft_skills,2024-08-25,24,0.8,76.5
EMP00519,Time Management,soft_skills,2024-03-26,4,0.85,84.3
EMP00519,Communication,soft_skills,2024-11-16,8,0.76,84.6
EMP00520,Cloud Computing,technical,2024-05-05,4,0.93,41.7
EMP00520,Data Privacy,compliance,2024-09-30,4,0.88,48.1
EMP00520,Code of Conduct,compliance,2024-01-18,16,0.87,69.2
EMP00520,Change Management,leadership,2024-09-01,40,0.47,33.7
EMP00521,Leadership Fundamental,leadership,2024-11-30,16,0.66,84.2
EMP00522,Cybersecurity Basics,technical,2024-10-25,24,0.79,70.5
EMP00522,Strategic Thinking,leadership,2024-12-06,40,0.55,76.5
EMP00522,Negotiation,soft_skills,2024-01-13,40,0.59,86.1
EMP00522,Communication,soft_skills,2024-12-22,16,0.55,97.3
EMP00522,Anti-Fraud,compliance,2024-12-07,16,0.59,72.3
EMP00523,Change Management,leadership,2024-12-21,4,0.88,64.5
EMP00523,Strategic Thinking,leadership,2024-06-21,24,0.63,78.8
EMP00523,Python for Data,technical,2024-07-12,4,0.88,65.6
EMP00523,Cloud Computing,technical,2024-12-13,40,0.92,84.1
EMP00524,Time Management,soft_skills,2024-01-27,40,0.75,82.6
EMP00524,Coaching Skills,leadership,2024-12-25,4,0.57,49.6
EMP00524,Communication,soft_skills,2024-08-22,8,0.73,94.4
EMP00524,Python for Data,technical,2024-05-16,24,0.75,79.9
EMP00524,Anti-Fraud,compliance,2024-02-07,24,0.72,90.9
EMP00525,Presentation,soft_skills,2024-06-20,24,0.75,81.4
EMP00526,Health & Safety,compliance,2024-02-19,8,0.93,77.3
EMP00526,Presentation,soft_skills,2024-05-17,8,0.93,95.9
EMP00526,Communication,soft_skills,2024-10-11,16,0.77,71.3
EMP00526,Negotiation,soft_skills,2024-05-19,40,0.62,87.8
EMP00527,Cloud Computing,technical,2024-06-04,4,0.97,81.9
EMP00527,Python for Data,technical,2024-01-06,16,0.8,94.2
EMP00527,Coaching Skills,leadership,2024-01-26,16,0.65,71.6
EMP00527,Anti-Fraud,compliance,2024-01-16,40,0.92,56.2
EMP00528,Strategic Thinking,leadership,2024-08-17,24,0.77,79.6
EMP00528,Data Privacy,compliance,2024-04-28,4,0.96,69.5
EMP00528,Code of Conduct,compliance,2024-03-29,8,0.79,58.6
EMP00528,SQL Advanced,technical,2024-12-02,40,0.85,80.5
EMP00528,Time Management,soft_skills,2024-02-01,8,0.76,94.0
EMP00529,Python for Data,technical,2024-06-30,4,0.8,83.2
EMP00530,Data Privacy,compliance,2024-03-27,16,0.88,84.8
EMP00530,Leadership Fundamental,leadership,2024-02-01,4,0.91,82.0
EMP00531,Coaching Skills,leadership,2024-10-05,40,0.79,86.1
EMP00531,Change Management,leadership,2024-06-01,8,0.87,73.3
EMP00531,Negotiation,soft_skills,2024-03-01,4,0.97,70.8
EMP00532,Cloud Computing,technical,2024-11-25,40,0.91,86.0
EMP00533,Negotiation,soft_skills,2024-11-23,4,0.86,81.1
EMP00533,Leadership Fundamental,leadership,2024-02-26,24,0.71,76.2
EMP00534,Change Management,leadership,2024-07-10,4,0.9,79.9
EMP00534,Change Management,leadership,2024-02-22,24,0.84,71.7
EMP00534,Data Privacy,compliance,2024-05-14,24,0.69,79.8
EMP00534,Change Management,leadership,2024-11-06,24,0.73,81.1
EMP00535,Coaching Skills,leadership,2024-11-23,4,0.89,81.6
EMP00535,Time Management,soft_skills,2024-10-12,8,0.72,76.1
EMP00536,Cybersecurity Basics,technical,2024-05-10,24,0.9,84.9
EMP00536,Anti-Fraud,compliance,2024-03-15,24,0.81,77.9
EMP00536,Communication,soft_skills,2024-12-17,8,0.67,98.2
EMP00536,Communication,soft_skills,2024-07-14,16,0.95,86.9
EMP00536,Leadership Fundamental,leadership,2024-12-07,4,0.96,78.2
EMP00537,Cybersecurity Basics,technical,2024-10-22,24,0.87,97.8
EMP00537,Health & Safety,compliance,2024-05-04,40,0.95,62.7
EMP00537,Coaching Skills,leadership,2024-10-04,4,0.91,78.6
EMP00537,Negotiation,soft_skills,2024-01-25,4,0.74,73.2
EMP00538,Negotiation,soft_skills,2024-12-10,4,0.72,64.9
EMP00538,Leadership Fundamental,leadership,2024-01-24,40,0.88,69.7
EMP00538,Coaching Skills,leadership,2024-12-26,4,0.99,91.2
EMP00539,Cloud Computing,technical,2024-02-11,8,0.72,72.6
EMP00539,Cloud Computing,technical,2024-08-29,8,0.77,90.5
EMP00539,Presentation,soft_skills,2024-08-30,8,0.86,79.0
EMP00539,Cloud Computing,technical,2024-02-18,8,0.75,91.6
EMP00540,Cloud Computing,technical,2024-10-23,40,0.92,69.2
EMP00541,Change Management,leadership,2024-02-02,8,0.73,50.7
EMP00541,Leadership Fundamental,leadership,2024-08-31,24,0.91,50.1
