topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic,employee_id,review_cycle
0.0036515999,0.005630017,0.9780157,0.005449955,0.0033107784,0.003941911,topic_2,EMP00748,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00749,2024-H1
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00749,2024-H2
0.0024577589,0.9846857,0.0043068365,0.0036681667,0.0022283643,0.0026531566,topic_1,EMP00750,2024-H1
0.0036516164,0.0056300424,0.97801566,0.00544998,0.0033107933,0.003941929,topic_2,EMP00750,2024-H2
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00751,2024-H1
0.0026295455,0.98361534,0.004607863,0.0039245556,0.0023841173,0.002838601,topic_1,EMP00751,2024-H2
0.0026295446,0.98361534,0.004607861,0.0039245537,0.0023841164,0.0028385997,topic_1,EMP00752,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00752,2024-H2
0.0028273712,0.98238266,0.004954521,0.0042198068,0.002563479,0.003052154,topic_1,EMP00753,2024-H1
0.0030573867,0.004713862,0.005357587,0.9807987,0.002772026,0.0033004563,topic_3,EMP00753,2024-H2
0.0024575952,0.0037891068,0.0043065473,0.003667922,0.9831258,0.00265298,topic_4,EMP00754,2024-H1
0.0024575954,0.003789107,0.004306548,0.0036679222,0.9831258,0.0026529802,topic_4,EMP00754,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00755,2024-H1
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00755,2024-H2
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00756,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00756,2024-H2
0.0036515417,0.005629927,0.9780161,0.0054498683,0.0033107256,0.003941848,topic_2,EMP00757,2024-H1
0.0036515417,0.005629927,0.9780161,0.0054498683,0.0033107256,0.003941848,topic_2,EMP00757,2024-H2
0.0036516306,0.0056300643,0.97801554,0.0054500015,0.0033108064,0.0039419443,topic_2,EMP00758,2024-H1
0.002827425,0.0043593086,0.004954616,0.98224294,0.0025635278,0.0030522123,topic_3,EMP00758,2024-H2
0.002629543,0.004054215,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00759,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00759,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00760,2024-H1
0.0033281394,0.0051313075,0.0058320384,0.9790983,0.0030175082,0.0035927347,topic_3,EMP00760,2024-H2
0.002629543,0.004054215,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00761,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00761,2024-H2
0.0030573867,0.004713862,0.005357587,0.9807987,0.002772026,0.0033004563,topic_3,EMP00762,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00762,2024-H2
0.002457591,0.9846868,0.00430654,0.0036679157,0.002228212,0.0026529755,topic_1,EMP00763,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00763,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00764,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00764,2024-H2
0.98085076,0.004359227,0.0049545257,0.0042198086,0.00256348,0.0030521553,topic_0,EMP00765,2024-H1
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00765,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00766,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00766,2024-H2
0.0036516306,0.0056300643,0.97801554,0.0054500015,0.0033108064,0.0039419443,topic_2,EMP00767,2024-H1
0.00282744,0.0043593314,0.0049546426,0.9822428,0.0025635413,0.0030522281,topic_3,EMP00767,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00768,2024-H1
0.002457591,0.9846868,0.00430654,0.0036679157,0.002228212,0.0026529755,topic_1,EMP00768,2024-H2
0.0036515836,0.0056299916,0.97801584,0.0054499307,0.0033107635,0.003941893,topic_2,EMP00769,2024-H1
0.0028274404,0.0043593324,0.004954644,0.9822428,0.0025635415,0.0030522286,topic_3,EMP00769,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00770,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00770,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00771,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00771,2024-H2
0.98219055,0.0040542353,0.0046078847,0.003924571,0.002384127,0.0028386123,topic_0,EMP00772,2024-H1
0.98219055,0.0040542358,0.004607885,0.0039245714,0.0023841274,0.0028386125,topic_0,EMP00772,2024-H2
0.0026295455,0.98361534,0.004607863,0.003924555,0.0023841173,0.0028386007,topic_1,EMP00773,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00773,2024-H2
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00774,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00774,2024-H2
0.0026295625,0.9836152,0.0046079005,0.0039245803,0.0023841327,0.002838619,topic_1,EMP00775,2024-H1
0.002827409,0.004359284,0.004954597,0.98224306,0.0025635131,0.0030521946,topic_3,EMP00775,2024-H2
0.002457591,0.9846868,0.00430654,0.0036679157,0.002228212,0.0026529755,topic_1,EMP00776,2024-H1
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00776,2024-H2
0.002629543,0.004054215,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00777,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00777,2024-H2
0.0028274166,0.004359296,0.0049546068,0.0042198747,0.00256352,0.9810753,topic_5,EMP00778,2024-H1
0.98335505,0.003789143,0.004306594,0.003667957,0.002228237,0.002653005,topic_0,EMP00778,2024-H2
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00779,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00779,2024-H2
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00780,2024-H1
0.0028273726,0.98238266,0.0049545295,0.0042198086,0.0025634803,0.0030521555,topic_1,EMP00780,2024-H2
0.0026295825,0.0040542763,0.0046079275,0.98348546,0.0023841509,0.0028386407,topic_3,EMP00781,2024-H1
0.0028274152,0.0043592937,0.004954598,0.982243,0.0025635187,0.0030522016,topic_3,EMP00781,2024-H2
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00782,2024-H1
0.0026295444,0.98361534,0.004607861,0.0039245533,0.0023841162,0.0028385995,topic_1,EMP00782,2024-H2
0.0028274253,0.004359309,0.0049546217,0.98224294,0.002563528,0.0030522125,topic_3,EMP00783,2024-H1
0.0026295907,0.0040542884,0.0046079424,0.9834854,0.0023841583,0.0028386496,topic_3,EMP00783,2024-H2
0.002629543,0.004054215,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00784,2024-H1
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00784,2024-H2
0.0033282065,0.0051314128,0.0058321557,0.9790979,0.0030175687,0.0035928069,topic_3,EMP00785,2024-H1
0.0040444927,0.0062357765,0.97565037,0.006036341,0.0036670004,0.0043660398,topic_2,EMP00785,2024-H2
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00786,2024-H1
0.0026295432,0.0040542153,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00786,2024-H2
0.0036515784,0.0056299837,0.97801584,0.005449923,0.003310759,0.003941888,topic_2,EMP00787,2024-H1
0.0028274003,0.0043592704,0.0049545728,0.0042198505,0.0025635054,0.9810754,topic_5,EMP00787,2024-H2
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00788,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00788,2024-H2
0.0026295444,0.98361534,0.004607861,0.0039245533,0.0023841162,0.0028385995,topic_1,EMP00789,2024-H1
0.003328144,0.005131315,0.0058320463,0.0049672024,0.0030175122,0.9777238,topic_5,EMP00789,2024-H2
0.0028273722,0.98238266,0.004954529,0.004219808,0.0025634798,0.003052155,topic_1,EMP00790,2024-H1
0.002629547,0.98361534,0.0046078656,0.0039245575,0.0023841187,0.0028386023,topic_1,EMP00790,2024-H2
0.98085076,0.0043592276,0.0049545285,0.0042198086,0.0025634803,0.0030521555,topic_0,EMP00791,2024-H1
0.0026295425,0.0040542143,0.0046078577,0.0039245505,0.9819452,0.0028385974,topic_4,EMP00791,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00792,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00792,2024-H2
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00793,2024-H1
0.0028273722,0.98238266,0.004954529,0.004219808,0.0025634798,0.003052155,topic_1,EMP00793,2024-H2
0.0026295423,0.004054214,0.004607857,0.0039245505,0.9819452,0.0028385972,topic_4,EMP00794,2024-H1
0.9821906,0.0040542204,0.004607867,0.003924556,0.002384118,0.0028386016,topic_0,EMP00794,2024-H2
0.0028273717,0.98238266,0.004954528,0.0042198077,0.0025634794,0.0030521546,topic_1,EMP00795,2024-H1
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00795,2024-H2
0.0028274814,0.0043593957,0.0049547143,0.004219971,0.0025635788,0.98107487,topic_5,EMP00796,2024-H1
0.0024576462,0.0037891853,0.0043066368,0.003667998,0.9831255,0.0026530349,topic_4,EMP00796,2024-H2
0.0026295455,0.98361534,0.004607863,0.003924555,0.0023841173,0.0028386007,topic_1,EMP00797,2024-H1
0.0033281401,0.0051313085,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00797,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00798,2024-H1
0.0030573867,0.004713862,0.005357587,0.9807987,0.002772026,0.0033004563,topic_3,EMP00798,2024-H2
0.0028273726,0.98238266,0.0049545295,0.0042198086,0.0025634803,0.0030521555,topic_1,EMP00799,2024-H1
0.0026295455,0.98361534,0.004607863,0.003924555,0.0023841173,0.0028386007,topic_1,EMP00799,2024-H2
0.0026295825,0.0040542763,0.0046079275,0.98348546,0.0023841509,0.0028386407,topic_3,EMP00800,2024-H1
0.0026296258,0.9836148,0.004608004,0.0039246753,0.00238419,0.0028386875,topic_1,EMP00800,2024-H2
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00801,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00801,2024-H2
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00802,2024-H1
0.9595472,0.009208894,0.01046646,0.008914371,0.005415367,0.0064476966,topic_0,EMP00802,2024-H2
0.0026295446,0.98361534,0.004607861,0.0039245537,0.0023841164,0.0028385997,topic_1,EMP00803,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00803,2024-H2
0.0033281443,0.0051313154,0.0058320467,0.0049672024,0.0030175124,0.9777238,topic_5,EMP00804,2024-H1
0.9595472,0.009208894,0.01046646,0.008914371,0.005415367,0.0064476966,topic_0,EMP00804,2024-H2
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00805,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00805,2024-H2
0.004044493,0.0062357774,0.97565037,0.006036342,0.003667001,0.00436604,topic_2,EMP00806,2024-H1
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00806,2024-H2
0.0033281392,0.005131307,0.005832038,0.9790983,0.0030175077,0.0035927342,topic_3,EMP00807,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00807,2024-H2
0.0028274301,0.004359317,0.0049546333,0.9822429,0.0025635324,0.0030522177,topic_3,EMP00808,2024-H1
0.003651526,0.005629903,0.9780162,0.005449845,0.0033107114,0.003941831,topic_2,EMP00808,2024-H2
0.0028273726,0.98238266,0.0049545295,0.0042198086,0.0025634803,0.0030521555,topic_1,EMP00809,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00809,2024-H2
0.003651516,0.0056298873,0.97801626,0.0054498296,0.0033107023,0.0039418205,topic_2,EMP00810,2024-H1
0.0024576166,0.9846866,0.0043065883,0.0036679541,0.0022282354,0.0026530032,topic_1,EMP00810,2024-H2
0.003651578,0.005629983,0.9780159,0.0054499228,0.0033107584,0.003941887,topic_2,EMP00811,2024-H1
0.0036515782,0.0056299833,0.9780159,0.005449923,0.0033107586,0.0039418875,topic_2,EMP00811,2024-H2
0.0028274297,0.004359316,0.0049546277,0.9822429,0.002563532,0.003052217,topic_3,EMP00812,2024-H1
0.003651526,0.005629903,0.9780162,0.005449845,0.0033107114,0.003941831,topic_2,EMP00812,2024-H2
0.0036515153,0.0056298864,0.97801626,0.0054498287,0.0033107016,0.0039418195,topic_2,EMP00813,2024-H1
0.0026295541,0.9836153,0.0046078847,0.003924568,0.0023841253,0.0028386102,topic_1,EMP00813,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00814,2024-H1
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00814,2024-H2
0.9821906,0.0040542204,0.004607867,0.003924556,0.002384118,0.0028386016,topic_0,EMP00815,2024-H1
0.9821906,0.00405422,0.004607869,0.003924556,0.0023841178,0.0028386014,topic_0,EMP00815,2024-H2
0.003057513,0.0047140573,0.005357809,0.0045632897,0.0027721405,0.97953516,topic_5,EMP00816,2024-H1
0.0024576457,0.0037891846,0.004306636,0.0036679972,0.9831255,0.0026530344,topic_4,EMP00816,2024-H2
0.0040444955,0.0062357844,0.0070873415,0.0060363463,0.97222996,0.0043660426,topic_4,EMP00817,2024-H1
0.0040444927,0.0062357765,0.97565037,0.006036341,0.0036670004,0.0043660398,topic_2,EMP00817,2024-H2
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00818,2024-H1
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00818,2024-H2
0.0036515386,0.0056299255,0.006398747,0.0054498645,0.9749281,0.0039418447,topic_4,EMP00819,2024-H1
0.0030574638,0.0047139833,0.005357724,0.98079824,0.0027720958,0.0033005397,topic_3,EMP00819,2024-H2
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00820,2024-H1
0.004044493,0.0062357774,0.97565037,0.006036342,0.003667001,0.00436604,topic_2,EMP00820,2024-H2
0.0026296254,0.9836148,0.0046080044,0.0039246744,0.0023841895,0.0028386868,topic_1,EMP00821,2024-H1
0.0036515999,0.005630017,0.9780157,0.005449955,0.0033107784,0.003941911,topic_2,EMP00821,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00822,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00822,2024-H2
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00823,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00823,2024-H2
0.0030574417,0.0047139474,0.005357683,0.004563183,0.0027720758,0.97953564,topic_5,EMP00824,2024-H1
0.0036515768,0.005629985,0.0063988124,0.0054499214,0.9749278,0.003941886,topic_4,EMP00824,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00825,2024-H1
0.0026295455,0.98361534,0.004607863,0.003924555,0.0023841173,0.0028386007,topic_1,EMP00825,2024-H2
0.0026295432,0.0040542153,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00826,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00826,2024-H2
0.0026295462,0.98361534,0.004607864,0.0039245565,0.002384118,0.0028386016,topic_1,EMP00827,2024-H1
0.9595472,0.009208894,0.010466461,0.008914372,0.0054153674,0.006447697,topic_0,EMP00827,2024-H2
0.8302212,0.007947981,0.14389838,0.0076937843,0.004673876,0.0055648554,topic_0,EMP00828,2024-H1
0.002629626,0.9836148,0.004608006,0.0039246758,0.0023841904,0.0028386877,topic_1,EMP00828,2024-H2
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00829,2024-H1
0.0033282065,0.0051314128,0.0058321557,0.9790979,0.0030175687,0.0035928069,topic_3,EMP00829,2024-H2
0.0024576453,0.003789184,0.0043066344,0.0036679965,0.9831255,0.002653034,topic_4,EMP00830,2024-H1
0.0028273922,0.0043592583,0.004954558,0.004219838,0.002563498,0.98107547,topic_5,EMP00830,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00831,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00831,2024-H2
0.0024576036,0.0037891197,0.004306562,0.0036679343,0.9831258,0.002652989,topic_4,EMP00832,2024-H1
0.0024576043,0.0037891208,0.0043065627,0.0036679355,0.98312575,0.0026529897,topic_4,EMP00832,2024-H2
0.0028274779,0.0043593906,0.004954709,0.004219966,0.0025635757,0.98107487,topic_5,EMP00833,2024-H1
0.0024576457,0.0037891846,0.004306636,0.0036679972,0.9831255,0.0026530344,topic_4,EMP00833,2024-H2
0.004044493,0.0062357774,0.97565037,0.006036342,0.003667001,0.00436604,topic_2,EMP00834,2024-H1
0.0040444955,0.0062357853,0.0070873415,0.0060363463,0.97222996,0.0043660426,topic_4,EMP00834,2024-H2
0.0030573877,0.0047138645,0.0053575886,0.004563103,0.002772027,0.979536,topic_5,EMP00835,2024-H1
0.98085076,0.004359227,0.0049545257,0.0042198086,0.00256348,0.0030521553,topic_0,EMP00835,2024-H2
0.002457613,0.0037891343,0.004306578,0.0036679485,0.9831257,0.0026529992,topic_4,EMP00836,2024-H1
0.9833551,0.0037891273,0.004306572,0.0036679415,0.002228228,0.0026529941,topic_0,EMP00836,2024-H2
0.9833552,0.0037891034,0.0043065464,0.0036679183,0.0022282137,0.0026529774,topic_0,EMP00837,2024-H1
0.0024576124,0.0037891339,0.0043065795,0.0036679478,0.98312575,0.0026529985,topic_4,EMP00837,2024-H2
0.98219013,0.00405433,0.004607992,0.0039246627,0.0023841825,0.0028386784,topic_0,EMP00838,2024-H1
0.0028273924,0.0043592583,0.0049545583,0.0042198384,0.0025634982,0.98107547,topic_5,EMP00838,2024-H2
0.004044493,0.0062357774,0.97565037,0.006036342,0.003667001,0.00436604,topic_2,EMP00839,2024-H1
0.0036515684,0.0056299684,0.006398815,0.005449908,0.0033107498,0.975559,topic_5,EMP00839,2024-H2
0.0036515358,0.005629918,0.97801614,0.00544986,0.0033107204,0.003941842,topic_2,EMP00840,2024-H1
0.0028273917,0.0043592574,0.0049545583,0.9822431,0.0025634978,0.0030521762,topic_3,EMP00840,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00841,2024-H1
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00841,2024-H2
0.0036515156,0.005629887,0.97801626,0.005449829,0.003310702,0.00394182,topic_2,EMP00842,2024-H1
0.0026295537,0.9836153,0.004607878,0.0039245677,0.0023841248,0.0028386095,topic_1,EMP00842,2024-H2
0.0036516304,0.005630064,0.97801554,0.005450001,0.003310806,0.003941944,topic_2,EMP00843,2024-H1
0.0028274253,0.004359309,0.0049546165,0.98224294,0.002563528,0.0030522125,topic_3,EMP00843,2024-H2
0.0024575992,0.98468673,0.0043065543,0.0036679278,0.0022282195,0.0026529843,topic_1,EMP00844,2024-H1
0.0024575999,0.98468673,0.0043065557,0.0036679287,0.00222822,0.002652985,topic_1,EMP00844,2024-H2
0.9650939,0.00794622,0.009031358,0.007692081,0.0046728416,0.0055636237,topic_0,EMP00845,2024-H1
0.003651584,0.005629992,0.97801584,0.005449931,0.003310764,0.0039418936,topic_2,EMP00845,2024-H2
0.0026295458,0.98361534,0.0046078633,0.0039245556,0.0023841176,0.0028386011,topic_1,EMP00846,2024-H1
0.0026295462,0.98361534,0.0046078637,0.003924556,0.0023841178,0.0028386014,topic_1,EMP00846,2024-H2
0.0026295432,0.0040542153,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00847,2024-H1
0.0026295432,0.0040542153,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00847,2024-H2
0.002629546,0.98361534,0.0046078637,0.003924556,0.0023841178,0.0028386011,topic_1,EMP00848,2024-H1
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00848,2024-H2
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00849,2024-H1
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00849,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00850,2024-H1
0.0026295462,0.98361534,0.0046078637,0.003924556,0.0023841178,0.0028386014,topic_1,EMP00850,2024-H2
0.002827373,0.98238266,0.004954531,0.00421981,0.0025634808,0.0030521562,topic_1,EMP00851,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00851,2024-H2
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00852,2024-H1
0.0026295427,0.004054215,0.004607858,0.003924551,0.9819452,0.0028385979,topic_4,EMP00852,2024-H2
0.9821906,0.0040542204,0.004607867,0.003924556,0.002384118,0.0028386016,topic_0,EMP00853,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00853,2024-H2
0.9595472,0.009208894,0.01046646,0.008914371,0.005415367,0.0064476966,topic_0,EMP00854,2024-H1
0.9595472,0.009208894,0.010466461,0.008914372,0.0054153674,0.006447697,topic_0,EMP00854,2024-H2
0.002629543,0.004054215,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00855,2024-H1
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00855,2024-H2
0.002827372,0.98238266,0.0049545225,0.0042198077,0.0025634796,0.0030521548,topic_1,EMP00856,2024-H1
0.0040444927,0.0062357765,0.97565037,0.006036341,0.0036670004,0.0043660398,topic_2,EMP00856,2024-H2
0.98085076,0.004359227,0.0049545257,0.0042198086,0.00256348,0.0030521553,topic_0,EMP00857,2024-H1
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00857,2024-H2
0.0028274294,0.004359316,0.0049546272,0.9822429,0.0025635317,0.0030522167,topic_3,EMP00858,2024-H1
0.9650947,0.007946045,0.009031158,0.007691911,0.0046727383,0.005563501,topic_0,EMP00858,2024-H2
0.0033281443,0.0051313154,0.0058320467,0.0049672024,0.0030175124,0.9777238,topic_5,EMP00859,2024-H1
0.9595472,0.009208893,0.010466459,0.00891437,0.0054153665,0.006447696,topic_0,EMP00859,2024-H2
0.0028273724,0.98238266,0.0049545295,0.0042198086,0.00256348,0.0030521553,topic_1,EMP00860,2024-H1
0.0040444927,0.0062357765,0.97565037,0.006036341,0.0036670004,0.0043660398,topic_2,EMP00860,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00861,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00861,2024-H2
0.0028275226,0.004359459,0.004954788,0.98224235,0.002563616,0.0030523173,topic_3,EMP00862,2024-H1
0.0030575134,0.0047140582,0.0053578108,0.0045632906,0.002772141,0.97953516,topic_5,EMP00862,2024-H2
0.9650943,0.00794612,0.009031241,0.007691983,0.004672782,0.0055635525,topic_0,EMP00863,2024-H1
0.98219055,0.00405424,0.0046078893,0.003924575,0.0023841297,0.0028386153,topic_0,EMP00863,2024-H2
0.002827373,0.98238266,0.004954531,0.00421981,0.0025634808,0.0030521562,topic_1,EMP00864,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00864,2024-H2
0.002457591,0.9846868,0.00430654,0.0036679157,0.002228212,0.0026529755,topic_1,EMP00865,2024-H1
0.0026295467,0.98361534,0.0046078647,0.003924557,0.0023841183,0.002838602,topic_1,EMP00865,2024-H2
0.0028273712,0.98238266,0.004954521,0.004219807,0.0025634791,0.003052154,topic_1,EMP00866,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00866,2024-H2
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00867,2024-H1
0.0033281443,0.0051313154,0.0058320467,0.0049672024,0.0030175124,0.9777238,topic_5,EMP00867,2024-H2
0.98335505,0.0037891436,0.004306591,0.0036679574,0.0022282375,0.0026530055,topic_0,EMP00868,2024-H1
0.0024576127,0.0037891339,0.0043065776,0.003667948,0.9831257,0.0026529988,topic_4,EMP00868,2024-H2
0.0030573867,0.004713862,0.005357587,0.9807987,0.002772026,0.0033004563,topic_3,EMP00869,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00869,2024-H2
0.004044472,0.006235745,0.9756505,0.0060363105,0.0036669818,0.004366017,topic_2,EMP00870,2024-H1
0.0026295455,0.98361534,0.004607863,0.003924555,0.0023841173,0.0028386007,topic_1,EMP00870,2024-H2
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00871,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00871,2024-H2
0.0030573867,0.004713862,0.005357587,0.9807987,0.002772026,0.0033004563,topic_3,EMP00872,2024-H1
